QTCP Werner window-size and Werner-parameter update.
Default simulation parameters are defined in WINDOW_UPDATE_DEFAULT_CASE in this script.
Update rule: W_next = W + gamma * (target_tp - observed_tp).
Update rule: w_next = w + gamma * ((tp_plus - tp_minus) / (w_plus - w_minus)).
The plus/minus Werner runs use the old W_run from the same iteration.
Werner parameter is clamped to [1.0e-6, 0.999999] so request_rate stays positive.

Initial update parameters:
  target_tp = 2.4
  iterations = 10000
  initial_window_size = 20
  initial_werner_w = 0.75
  min_window_size = 1.0
  werner_bounds = [1.0e-6, 0.999999]
  rng_seed = 42
  gamma(n) = 3 / ( n + 50) ^ 0.7
  delta(n) = 0.05 / (n + 50) ^ 0.15

Default simulation parameters:
  werner_w = 0.75
  chi = 30.0
  request_rate = nothing
  distance_km = 25.0
  a_eta = 1.0
  beta_per_km = 0.046
  detector_a_p = 0.9
  detection_prob = nothing
  source_window_size = 20
  source_ack_timeout = 10.0
  sim_time = 200.0
  success_prob = 1.0
  attempt_time = 0.0
  memory_slots = nothing
  initial_request_delay = 0.0

iter |    gamma |    delta |      W_est |  W_run |        w |   target |       tp |  tp_plus | tp_minus |     w_grad |    acked |   sent | timeout |     W_next |   w_next
8497 | 0.005307 | 0.012859 |   9.932594 |     10 | 0.815672 | 2.400000 | 2.785000 | 2.650000 | 2.645000 |   0.194421 |      557 |    709 |     146 |   9.930551 | 0.816704
8498 | 0.005307 | 0.012859 |   9.930551 |     10 | 0.816704 | 2.400000 | 2.955000 | 2.510000 | 2.475000 |   1.360967 |      591 |    733 |     137 |   9.927606 | 0.823926
8499 | 0.005306 | 0.012858 |   9.927606 |     10 | 0.823926 | 2.400000 | 2.765000 | 2.815000 | 2.565000 |   9.721366 |      553 |    701 |     140 |   9.925669 | 0.875509
8500 | 0.005306 | 0.012858 |   9.925669 |     10 | 0.875509 | 2.400000 | 2.525000 | 2.350000 | 2.730000 | -14.776736 |      505 |    604 |      94 |   9.925006 | 0.797108
8501 | 0.005305 | 0.012858 |   9.925006 |     10 | 0.797108 | 2.400000 | 2.505000 | 2.235000 | 2.775000 | -20.998888 |      501 |    662 |     153 |   9.924449 | 0.685703
8502 | 0.005305 | 0.012858 |   9.924449 |     10 | 0.685703 | 2.400000 | 2.130000 | 1.945000 | 2.035000 |  -3.499876 |      426 |    604 |     170 |   9.925881 | 0.667136
8503 | 0.005304 | 0.012857 |   9.925881 |     10 | 0.667136 | 2.400000 | 2.140000 | 2.000000 | 1.745000 |   9.916489 |      428 |    604 |     166 |   9.927261 | 0.719738
8504 | 0.005304 | 0.012857 |   9.927261 |     10 | 0.719738 | 2.400000 | 1.875000 | 2.065000 | 1.845000 |   8.555553 |      375 |    555 |     170 |   9.930045 | 0.765116
8505 | 0.005304 | 0.012857 |   9.930045 |     10 | 0.765116 | 2.400000 | 2.265000 | 2.575000 | 1.840000 |  28.583825 |      453 |    618 |     157 |   9.930761 | 0.916712
8506 | 0.005303 | 0.012857 |   9.930761 |     10 | 0.916712 | 2.400000 | 1.670000 | 1.515000 | 1.990000 | -18.472864 |      334 |    422 |      82 |   9.934632 | 0.818748
8507 | 0.005303 | 0.012856 |   9.934632 |     10 | 0.818748 | 2.400000 | 2.455000 | 2.905000 | 2.505000 |  15.556368 |      491 |    649 |     152 |   9.934341 | 0.901239
8508 | 0.005302 | 0.012856 |   9.934341 |     10 | 0.901239 | 2.400000 | 2.070000 | 1.785000 | 2.360000 | -22.362672 |      414 |    501 |      82 |   9.936090 | 0.782666
8509 | 0.005302 | 0.012856 |   9.936090 |     10 | 0.782666 | 2.400000 | 2.465000 | 2.715000 | 2.305000 |  15.945837 |      493 |    660 |     157 |   9.935746 | 0.867208
8510 | 0.005301 | 0.012856 |   9.935746 |     10 | 0.867208 | 2.400000 | 2.470000 | 2.470000 | 2.375000 |   3.694832 |      494 |    624 |     123 |   9.935375 | 0.886796
8511 | 0.005301 | 0.012856 |   9.935375 |     10 | 0.886796 | 2.400000 | 2.300000 | 2.055000 | 2.475000 | -16.335332 |      460 |    549 |      80 |   9.935905 | 0.800203
8512 | 0.005301 | 0.012855 |   9.935905 |     10 | 0.800203 | 2.400000 | 2.505000 | 2.435000 | 2.015000 |  16.335618 |      501 |    656 |     145 |   9.935348 | 0.886790
8513 | 0.005300 | 0.012855 |   9.935348 |     10 | 0.886790 | 2.400000 | 2.360000 | 2.130000 | 2.605000 | -18.475130 |      472 |    562 |      85 |   9.935560 | 0.788871
8514 | 0.005300 | 0.012855 |   9.935560 |     10 | 0.788871 | 2.400000 | 2.430000 | 2.530000 | 2.410000 |   4.667483 |      486 |    648 |     152 |   9.935401 | 0.813607
8515 | 0.005299 | 0.012855 |   9.935401 |     10 | 0.813607 | 2.400000 | 2.375000 | 2.760000 | 2.740000 |   0.777927 |      475 |    634 |     152 |   9.935534 | 0.817729
8516 | 0.005299 | 0.012854 |   9.935534 |     10 | 0.817729 | 2.400000 | 2.590000 | 2.700000 | 2.650000 |   1.944853 |      518 |    670 |     143 |   9.934527 | 0.828034
8517 | 0.005298 | 0.012854 |   9.934527 |     10 | 0.828034 | 2.400000 | 2.730000 | 2.635000 | 2.700000 |  -2.528353 |      546 |    693 |     137 |   9.932779 | 0.814638
8518 | 0.005298 | 0.012854 |   9.932779 |     10 | 0.814638 | 2.400000 | 2.500000 | 2.545000 | 2.800000 |  -9.919096 |      500 |    656 |     146 |   9.932249 | 0.762088
8519 | 0.005297 | 0.012854 |   9.932249 |     10 | 0.762088 | 2.400000 | 2.580000 | 2.305000 | 2.240000 |   2.528441 |      516 |    678 |     152 |   9.931295 | 0.775482
8520 | 0.005297 | 0.012854 |   9.931295 |     10 | 0.775482 | 2.400000 | 2.375000 | 2.510000 | 2.365000 |   5.640468 |      475 |    639 |     157 |   9.931428 | 0.805360
8521 | 0.005297 | 0.012853 |   9.931428 |     10 | 0.805360 | 2.400000 | 2.420000 | 2.590000 | 2.450000 |   5.446064 |      484 |    644 |     150 |   9.931322 | 0.834206
8522 | 0.005296 | 0.012853 |   9.931322 |     10 | 0.834206 | 2.400000 | 2.655000 | 2.925000 | 2.670000 |   9.919791 |      531 |    672 |     131 |   9.929971 | 0.886743
8523 | 0.005296 | 0.012853 |   9.929971 |     10 | 0.886743 | 2.400000 | 2.365000 | 2.165000 | 2.525000 | -14.004655 |      473 |    571 |      94 |   9.930157 | 0.812578
8524 | 0.005295 | 0.012853 |   9.930157 |     10 | 0.812578 | 2.400000 | 2.590000 | 2.620000 | 2.790000 |  -6.613425 |      518 |    672 |     145 |   9.929150 | 0.777557
8525 | 0.005295 | 0.012852 |   9.929150 |     10 | 0.777557 | 2.400000 | 2.230000 | 2.675000 | 2.270000 |  15.755789 |      446 |    614 |     158 |   9.930051 | 0.860983
8526 | 0.005294 | 0.012852 |   9.930051 |     10 | 0.860983 | 2.400000 | 2.630000 | 2.480000 | 2.345000 |   5.252021 |      526 |    647 |     116 |   9.928833 | 0.888789
8527 | 0.005294 | 0.012852 |   9.928833 |     10 | 0.888789 | 2.400000 | 2.350000 | 1.950000 | 2.295000 | -13.422067 |      470 |    564 |      89 |   9.929098 | 0.817732
8528 | 0.005294 | 0.012852 |   9.929098 |     10 | 0.817732 | 2.400000 | 2.555000 | 2.730000 | 2.460000 |  10.504410 |      511 |    661 |     140 |   9.928277 | 0.873339
8529 | 0.005293 | 0.012852 |   9.928277 |     10 | 0.873339 | 2.400000 | 2.405000 | 2.335000 | 2.625000 | -11.282712 |      481 |    603 |     117 |   9.928251 | 0.813617
8530 | 0.005293 | 0.012851 |   9.928251 |     10 | 0.813617 | 2.400000 | 2.555000 | 2.255000 | 2.630000 | -14.589969 |      511 |    666 |     148 |   9.927430 | 0.736396
8531 | 0.005292 | 0.012851 |   9.927430 |     10 | 0.736396 | 2.400000 | 2.285000 | 2.350000 | 2.010000 |  13.228470 |      457 |    628 |     163 |   9.928039 | 0.806405
8532 | 0.005292 | 0.012851 |   9.928039 |     10 | 0.806405 | 2.400000 | 2.580000 | 2.570000 | 2.435000 |   5.252572 |      516 |    669 |     147 |   9.927086 | 0.834201
8533 | 0.005291 | 0.012851 |   9.927086 |     10 | 0.834201 | 2.400000 | 2.935000 | 2.680000 | 2.635000 |   1.750888 |      587 |    720 |     125 |   9.924255 | 0.843466
8534 | 0.005291 | 0.012850 |   9.924255 |     10 | 0.843466 | 2.400000 | 2.675000 | 2.765000 | 2.725000 |   1.556372 |      535 |    675 |     134 |   9.922800 | 0.851701
8535 | 0.005291 | 0.012850 |   9.922800 |     10 | 0.851701 | 2.400000 | 2.725000 | 2.515000 | 2.380000 |   5.252848 |      545 |    669 |     118 |   9.921081 | 0.879492
8536 | 0.005290 | 0.012850 |   9.921081 |     10 | 0.879492 | 2.400000 | 2.505000 | 2.205000 | 2.500000 | -11.478646 |      501 |    602 |      95 |   9.920525 | 0.818768
8537 | 0.005290 | 0.012850 |   9.920525 |     10 | 0.818768 | 2.400000 | 2.615000 | 2.680000 | 2.610000 |   2.723794 |      523 |    677 |     145 |   9.919388 | 0.833176
8538 | 0.005289 | 0.012849 |   9.919388 |     10 | 0.833176 | 2.400000 | 2.800000 | 2.765000 | 2.270000 |  19.261451 |      560 |    698 |     131 |   9.917272 | 0.935055
8539 | 0.005289 | 0.012849 |   9.917272 |     10 | 0.935055 | 2.400000 | 1.425000 | 1.135000 | 1.680000 | -21.207423 |      285 |    329 |      39 |   9.922429 | 0.822892
8540 | 0.005288 | 0.012849 |   9.922429 |     10 | 0.822892 | 2.400000 | 2.595000 | 2.725000 | 2.235000 |  19.067557 |      519 |    670 |     141 |   9.921398 | 0.923730
8541 | 0.005288 | 0.012849 |   9.921398 |     10 | 0.923730 | 2.400000 | 1.700000 | 1.375000 | 1.855000 | -18.678749 |      340 |    387 |      46 |   9.925099 | 0.824956
8542 | 0.005288 | 0.012849 |   9.925099 |     10 | 0.824956 | 2.400000 | 2.495000 | 2.560000 | 2.545000 |   0.583721 |      499 |    646 |     141 |   9.924597 | 0.828043
8543 | 0.005287 | 0.012848 |   9.924597 |     10 | 0.828043 | 2.400000 | 2.490000 | 2.740000 | 2.475000 |  10.312586 |      498 |    639 |     131 |   9.924121 | 0.882567
8544 | 0.005287 | 0.012848 |   9.924121 |     10 | 0.882567 | 2.400000 | 2.305000 | 2.140000 | 2.475000 | -13.036893 |      461 |    568 |      97 |   9.924623 | 0.813645
8545 | 0.005286 | 0.012848 |   9.924623 |     10 | 0.813645 | 2.400000 | 2.960000 | 2.650000 | 2.285000 |  14.204624 |      592 |    741 |     141 |   9.921663 | 0.888734
8546 | 0.005286 | 0.012848 |   9.921663 |     10 | 0.888734 | 2.400000 | 2.295000 | 2.035000 | 2.490000 | -17.707443 |      459 |    551 |      88 |   9.922218 | 0.795136
8547 | 0.005285 | 0.012847 |   9.922218 |     10 | 0.795136 | 2.400000 | 2.760000 | 2.370000 | 2.195000 |   6.810674 |      552 |    709 |     147 |   9.920315 | 0.831133
8548 | 0.005285 | 0.012847 |   9.920315 |     10 | 0.831133 | 2.400000 | 2.755000 | 2.575000 | 2.325000 |   9.729704 |      551 |    693 |     132 |   9.918439 | 0.882554
8549 | 0.005285 | 0.012847 |   9.918439 |     10 | 0.882554 | 2.400000 | 2.425000 | 1.955000 | 2.505000 | -21.405722 |      485 |    585 |      96 |   9.918307 | 0.769434
8550 | 0.005284 | 0.012847 |   9.918307 |     10 | 0.769434 | 2.400000 | 2.440000 | 2.260000 | 2.285000 |  -0.973004 |      488 |    652 |     156 |   9.918096 | 0.764293
8551 | 0.005284 | 0.012847 |   9.918096 |     10 | 0.764293 | 2.400000 | 2.585000 | 2.155000 | 2.565000 | -15.957549 |      517 |    684 |     158 |   9.917118 | 0.679978
8552 | 0.005283 | 0.012846 |   9.917118 |     10 | 0.679978 | 2.400000 | 1.985000 | 2.045000 | 1.870000 |   6.811268 |      397 |    568 |     161 |   9.919311 | 0.715964
8553 | 0.005283 | 0.012846 |   9.919311 |     10 | 0.715964 | 2.400000 | 1.980000 | 2.095000 | 2.140000 |  -1.751499 |      396 |    573 |     167 |   9.921530 | 0.706711
8554 | 0.005282 | 0.012846 |   9.921530 |     10 | 0.706711 | 2.400000 | 1.920000 | 1.895000 | 1.815000 |   3.113831 |      384 |    561 |     167 |   9.924065 | 0.723160
8555 | 0.005282 | 0.012846 |   9.924065 |     10 | 0.723160 | 2.400000 | 2.035000 | 2.075000 | 2.140000 |  -2.530032 |      407 |    579 |     162 |   9.925993 | 0.709796
8556 | 0.005282 | 0.012845 |   9.925993 |     10 | 0.709796 | 2.400000 | 1.970000 | 2.020000 | 2.005000 |   0.583864 |      394 |    569 |     165 |   9.928264 | 0.712880
8557 | 0.005281 | 0.012845 |   9.928264 |     10 | 0.712880 | 2.400000 | 2.200000 | 2.130000 | 2.145000 |  -0.583874 |      440 |    610 |     160 |   9.929320 | 0.709796
8558 | 0.005281 | 0.012845 |   9.929320 |     10 | 0.709796 | 2.400000 | 1.945000 | 2.370000 | 1.890000 |  18.684289 |      389 |    564 |     167 |   9.931723 | 0.808462
8559 | 0.005280 | 0.012845 |   9.931723 |     10 | 0.808462 | 2.400000 | 2.640000 | 2.705000 | 2.135000 |  22.187980 |      528 |    682 |     147 |   9.930456 | 0.925620
8560 | 0.005280 | 0.012845 |   9.930456 |     10 | 0.925620 | 2.400000 | 1.625000 | 1.385000 | 1.840000 | -17.711766 |      325 |    377 |      49 |   9.934548 | 0.832105
8561 | 0.005279 | 0.012844 |   9.934548 |     10 | 0.832105 | 2.400000 | 2.565000 | 2.555000 | 2.595000 |  -1.557105 |      513 |    661 |     140 |   9.933677 | 0.823885
8562 | 0.005279 | 0.012844 |   9.933677 |     10 | 0.823885 | 2.400000 | 2.470000 | 2.440000 | 2.980000 | -21.021290 |      494 |    643 |     142 |   9.933307 | 0.712914
8563 | 0.005279 | 0.012844 |   9.933307 |     10 | 0.712914 | 2.400000 | 2.135000 | 2.130000 | 2.235000 |  -4.087544 |      427 |    602 |     169 |   9.934706 | 0.691338
8564 | 0.005278 | 0.012844 |   9.934706 |     10 | 0.691338 | 2.400000 | 2.035000 | 2.170000 | 1.750000 |  16.350462 |      407 |    585 |     168 |   9.936632 | 0.777637
8565 | 0.005278 | 0.012843 |   9.936632 |     10 | 0.777637 | 2.400000 | 2.485000 | 2.800000 | 2.105000 |  27.056592 |      497 |    658 |     154 |   9.936184 | 0.920433
8566 | 0.005277 | 0.012843 |   9.936184 |     10 | 0.920433 | 2.400000 | 1.675000 | 1.420000 | 2.010000 | -22.969306 |      335 |    400 |      63 |   9.940010 | 0.799218
8567 | 0.005277 | 0.012843 |   9.940010 |     10 | 0.799218 | 2.400000 | 2.905000 | 2.620000 | 2.440000 |   7.007707 |      581 |    734 |     143 |   9.937345 | 0.836197
8568 | 0.005276 | 0.012843 |   9.937345 |     10 | 0.836197 | 2.400000 | 2.745000 | 2.445000 | 2.845000 | -15.572953 |      549 |    695 |     139 |   9.935525 | 0.754028
8569 | 0.005276 | 0.012843 |   9.935525 |     10 | 0.754028 | 2.400000 | 2.655000 | 2.380000 | 2.250000 |   5.061298 |      531 |    700 |     159 |   9.934179 | 0.780731
8570 | 0.005276 | 0.012842 |   9.934179 |     10 | 0.780731 | 2.400000 | 2.340000 | 2.395000 | 2.015000 |  14.794820 |      468 |    631 |     153 |   9.934496 | 0.858782
8571 | 0.005275 | 0.012842 |   9.934496 |     10 | 0.858782 | 2.400000 | 2.845000 | 2.600000 | 2.555000 |   1.752049 |      569 |    681 |     105 |   9.932148 | 0.868024
8572 | 0.005275 | 0.012842 |   9.932148 |     10 | 0.868024 | 2.400000 | 2.520000 | 2.475000 | 2.730000 |  -9.928448 |      504 |    622 |     114 |   9.931515 | 0.815654
8573 | 0.005274 | 0.012842 |   9.931515 |     10 | 0.815654 | 2.400000 | 2.790000 | 2.535000 | 2.210000 |  12.654125 |      558 |    707 |     141 |   9.929458 | 0.882395
8574 | 0.005274 | 0.012841 |   9.929458 |     10 | 0.882395 | 2.400000 | 2.330000 | 2.205000 | 2.475000 | -10.512841 |      466 |    580 |     108 |   9.929828 | 0.826953
8575 | 0.005273 | 0.012841 |   9.929828 |     10 | 0.826953 | 2.400000 | 2.585000 | 2.650000 | 2.715000 |  -2.530913 |      517 |    661 |     137 |   9.928852 | 0.813606
8576 | 0.005273 | 0.012841 |   9.928852 |     10 | 0.813606 | 2.400000 | 2.450000 | 2.670000 | 2.460000 |   8.176938 |      490 |    643 |     143 |   9.928588 | 0.856723
8577 | 0.005273 | 0.012841 |   9.928588 |     10 | 0.856723 | 2.400000 | 2.480000 | 2.650000 | 2.660000 |  -0.389385 |      496 |    623 |     120 |   9.928167 | 0.854670
8578 | 0.005272 | 0.012841 |   9.928167 |     10 | 0.854670 | 2.400000 | 2.690000 | 2.455000 | 2.555000 |  -3.893915 |      538 |    661 |     113 |   9.926638 | 0.834141
8579 | 0.005272 | 0.012840 |   9.926638 |     10 | 0.834141 | 2.400000 | 2.445000 | 2.675000 | 2.245000 |  16.744128 |      489 |    636 |     142 |   9.926400 | 0.922410
8580 | 0.005271 | 0.012840 |   9.926400 |     10 | 0.922410 | 2.400000 | 1.635000 | 1.455000 | 1.930000 | -18.496742 |      327 |    393 |      64 |   9.930433 | 0.824909
8581 | 0.005271 | 0.012840 |   9.930433 |     10 | 0.824909 | 2.400000 | 2.665000 | 2.485000 | 2.885000 | -15.576474 |      533 |    684 |     142 |   9.929036 | 0.742808
8582 | 0.005270 | 0.012840 |   9.929036 |     10 | 0.742808 | 2.400000 | 2.330000 | 2.410000 | 2.080000 |  12.850814 |      466 |    629 |     153 |   9.929405 | 0.810537
8583 | 0.005270 | 0.012839 |   9.929405 |     10 | 0.810537 | 2.400000 | 2.460000 | 2.545000 | 2.445000 |   3.894254 |      492 |    648 |     149 |   9.929089 | 0.831060
8584 | 0.005270 | 0.012839 |   9.929089 |     10 | 0.831060 | 2.400000 | 2.600000 | 2.445000 | 2.475000 |  -1.168296 |      520 |    669 |     145 |   9.928035 | 0.824904
8585 | 0.005269 | 0.012839 |   9.928035 |     10 | 0.824904 | 2.400000 | 2.585000 | 2.780000 | 2.865000 |  -3.310231 |      517 |    664 |     139 |   9.927060 | 0.807462
8586 | 0.005269 | 0.012839 |   9.927060 |     10 | 0.807462 | 2.400000 | 2.385000 | 2.340000 | 2.360000 |  -0.778891 |      477 |    634 |     150 |   9.927139 | 0.803358
8587 | 0.005268 | 0.012839 |   9.927139 |     10 | 0.803358 | 2.400000 | 2.900000 | 2.610000 | 2.580000 |   1.168357 |      580 |    727 |     141 |   9.924505 | 0.809513
8588 | 0.005268 | 0.012838 |   9.924505 |     10 | 0.809513 | 2.400000 | 2.460000 | 2.840000 | 2.320000 |  20.251879 |      492 |    645 |     144 |   9.924189 | 0.916197
8589 | 0.005267 | 0.012838 |   9.924189 |     10 | 0.916197 | 2.400000 | 1.765000 | 1.465000 | 2.055000 | -22.978492 |      353 |    425 |      66 |   9.927534 | 0.795160
8590 | 0.005267 | 0.012838 |   9.927534 |     10 | 0.795160 | 2.400000 | 2.680000 | 2.405000 | 2.505000 |  -3.894727 |      536 |    691 |     145 |   9.926059 | 0.774646
8591 | 0.005267 | 0.012838 |   9.926059 |     10 | 0.774646 | 2.400000 | 2.465000 | 2.270000 | 2.325000 |  -2.142137 |      493 |    662 |     159 |   9.925717 | 0.763364
8592 | 0.005266 | 0.012837 |   9.925717 |     10 | 0.763364 | 2.400000 | 2.305000 | 2.465000 | 2.315000 |   5.842294 |      461 |    625 |     158 |   9.926217 | 0.794131
8593 | 0.005266 | 0.012837 |   9.926217 |     10 | 0.794131 | 2.400000 | 2.500000 | 2.560000 | 2.330000 |   8.958339 |      500 |    657 |     147 |   9.925691 | 0.841303
8594 | 0.005265 | 0.012837 |   9.925691 |     10 | 0.841303 | 2.400000 | 2.710000 | 2.550000 | 2.680000 |  -5.063497 |      542 |    687 |     135 |   9.924058 | 0.814642
8595 | 0.005265 | 0.012837 |   9.924058 |     10 | 0.814642 | 2.400000 | 2.290000 | 2.770000 | 2.795000 |  -0.973766 |      458 |    611 |     147 |   9.924637 | 0.809515
8596 | 0.005264 | 0.012837 |   9.924637 |     10 | 0.809515 | 2.400000 | 2.285000 | 2.350000 | 2.540000 |  -7.400753 |      457 |    618 |     152 |   9.925243 | 0.770554
8597 | 0.005264 | 0.012836 |   9.925243 |     10 | 0.770554 | 2.400000 | 2.300000 | 2.410000 | 2.685000 | -10.711801 |      460 |    626 |     156 |   9.925769 | 0.714168
8598 | 0.005264 | 0.012836 |   9.925769 |     10 | 0.714168 | 2.400000 | 2.100000 | 2.085000 | 2.040000 |   1.752871 |      420 |    591 |     161 |   9.927348 | 0.723394
8599 | 0.005263 | 0.012836 |   9.927348 |     10 | 0.723394 | 2.400000 | 2.210000 | 1.970000 | 2.355000 | -14.997042 |      442 |    612 |     161 |   9.928348 | 0.644462
8600 | 0.005263 | 0.012836 |   9.928348 |     10 | 0.644462 | 2.400000 | 1.685000 | 1.740000 | 1.705000 |   1.363391 |      337 |    512 |     167 |   9.932111 | 0.651638
8601 | 0.005262 | 0.012835 |   9.932111 |     10 | 0.651638 | 2.400000 | 1.815000 | 1.865000 | 1.665000 |   7.790941 |      363 |    542 |     169 |   9.935190 | 0.692636
8602 | 0.005262 | 0.012835 |   9.935190 |     10 | 0.692636 | 2.400000 | 1.865000 | 1.635000 | 1.825000 |  -7.401523 |      373 |    547 |     165 |   9.938005 | 0.653690
8603 | 0.005261 | 0.012835 |   9.938005 |     10 | 0.653690 | 2.400000 | 1.930000 | 1.915000 | 1.740000 |   6.817310 |      386 |    565 |     169 |   9.940478 | 0.689559
8604 | 0.005261 | 0.012835 |   9.940478 |     10 | 0.689559 | 2.400000 | 1.715000 | 2.005000 | 1.875000 |   5.064375 |      343 |    518 |     167 |   9.944081 | 0.716203
8605 | 0.005261 | 0.012835 |   9.944081 |     10 | 0.716203 | 2.400000 | 2.220000 | 2.095000 | 2.155000 |  -2.337445 |      444 |    611 |     157 |   9.945028 | 0.703906
8606 | 0.005260 | 0.012834 |   9.945028 |     10 | 0.703906 | 2.400000 | 1.810000 | 2.250000 | 2.150000 |   3.895808 |      362 |    535 |     163 |   9.948132 | 0.724399
8607 | 0.005260 | 0.012834 |   9.948132 |     10 | 0.724399 | 2.400000 | 2.040000 | 2.020000 | 2.135000 |  -4.480257 |      408 |    580 |     162 |   9.950025 | 0.700834
8608 | 0.005259 | 0.012834 |   9.950025 |     10 | 0.700834 | 2.400000 | 2.235000 | 2.120000 | 1.985000 |   5.259524 |      447 |    625 |     168 |   9.950893 | 0.728495
8609 | 0.005259 | 0.012834 |   9.950893 |     10 | 0.728495 | 2.400000 | 2.185000 | 2.460000 | 2.215000 |   9.545227 |      437 |    607 |     160 |   9.952024 | 0.778693
8610 | 0.005258 | 0.012833 |   9.952024 |     10 | 0.778693 | 2.400000 | 2.420000 | 2.630000 | 2.640000 |  -0.389608 |      484 |    646 |     152 |   9.951919 | 0.776644
8611 | 0.005258 | 0.012833 |   9.951919 |     10 | 0.776644 | 2.400000 | 2.750000 | 2.285000 | 2.150000 |   5.259797 |      550 |    711 |     153 |   9.950078 | 0.804300
8612 | 0.005258 | 0.012833 |   9.950078 |     10 | 0.804300 | 2.400000 | 2.535000 | 2.480000 | 2.465000 |   0.584432 |      507 |    668 |     151 |   9.949368 | 0.807373
8613 | 0.005257 | 0.012833 |   9.949368 |     10 | 0.807373 | 2.400000 | 2.270000 | 2.890000 | 2.385000 |  19.676218 |      454 |    614 |     153 |   9.950052 | 0.910814
8614 | 0.005257 | 0.012833 |   9.950052 |     10 | 0.910814 | 2.400000 | 1.845000 | 1.650000 | 2.175000 | -20.455828 |      369 |    452 |      78 |   9.952969 | 0.803283
8615 | 0.005256 | 0.012832 |   9.952969 |     10 | 0.803283 | 2.400000 | 2.620000 | 2.415000 | 2.300000 |   4.480878 |      524 |    681 |     150 |   9.951813 | 0.826836
8616 | 0.005256 | 0.012832 |   9.951813 |     10 | 0.826836 | 2.400000 | 2.830000 | 2.455000 | 2.720000 | -10.325680 |      566 |    704 |     131 |   9.949553 | 0.772565
8617 | 0.005255 | 0.012832 |   9.949553 |     10 | 0.772565 | 2.400000 | 2.420000 | 2.410000 | 2.125000 |  11.105169 |      484 |    648 |     157 |   9.949448 | 0.830928
8618 | 0.005255 | 0.012832 |   9.949448 |     10 | 0.830928 | 2.400000 | 2.560000 | 2.770000 | 2.705000 |   2.532802 |      512 |    657 |     137 |   9.948607 | 0.844238
8619 | 0.005255 | 0.012831 |   9.948607 |     10 | 0.844238 | 2.400000 | 2.745000 | 2.670000 | 2.790000 |  -4.676023 |      549 |    689 |     134 |   9.946794 | 0.819667
8620 | 0.005254 | 0.012831 |   9.946794 |     10 | 0.819667 | 2.400000 | 2.480000 | 2.350000 | 2.620000 | -10.521233 |      496 |    648 |     142 |   9.946374 | 0.764386
8621 | 0.005254 | 0.012831 |   9.946374 |     10 | 0.764386 | 2.400000 | 2.315000 | 2.555000 | 2.325000 |   8.962687 |      463 |    630 |     157 |   9.946820 | 0.811475
8622 | 0.005253 | 0.012831 |   9.946820 |     10 | 0.811475 | 2.400000 | 2.405000 | 2.550000 | 2.475000 |   2.922666 |      481 |    634 |     146 |   9.946794 | 0.826828
8623 | 0.005253 | 0.012831 |   9.946794 |     10 | 0.826828 | 2.400000 | 2.805000 | 2.740000 | 2.755000 |  -0.584543 |      561 |    705 |     134 |   9.944667 | 0.823758
8624 | 0.005253 | 0.012830 |   9.944667 |     10 | 0.823758 | 2.400000 | 3.040000 | 2.745000 | 2.640000 |   4.091874 |      608 |    750 |     132 |   9.941305 | 0.845250
8625 | 0.005252 | 0.012830 |   9.941305 |     10 | 0.845250 | 2.400000 | 2.710000 | 2.595000 | 2.750000 |  -6.040489 |      542 |    682 |     132 |   9.939677 | 0.813525
8626 | 0.005252 | 0.012830 |   9.939677 |     10 | 0.813525 | 2.400000 | 2.385000 | 2.555000 | 2.660000 |  -4.092015 |      477 |    628 |     143 |   9.939756 | 0.792035
8627 | 0.005251 | 0.012830 |   9.939756 |     10 | 0.792035 | 2.400000 | 2.285000 | 2.695000 | 2.465000 |   8.963617 |      457 |    614 |     147 |   9.940360 | 0.839106
8628 | 0.005251 | 0.012829 |   9.940360 |     10 | 0.839106 | 2.400000 | 2.935000 | 2.510000 | 2.930000 | -16.368626 |      587 |    717 |     120 |   9.937550 | 0.753157
8629 | 0.005250 | 0.012829 |   9.937550 |     10 | 0.753157 | 2.400000 | 1.980000 | 2.230000 | 2.090000 |   5.456303 |      396 |    568 |     164 |   9.939756 | 0.781805
8630 | 0.005250 | 0.012829 |   9.939756 |     10 | 0.781805 | 2.400000 | 2.650000 | 2.520000 | 2.145000 |  14.615350 |      530 |    692 |     152 |   9.938443 | 0.858535
8631 | 0.005250 | 0.012829 |   9.938443 |     10 | 0.858535 | 2.400000 | 2.555000 | 2.640000 | 2.490000 |   5.846241 |      511 |    639 |     119 |   9.937629 | 0.889225
8632 | 0.005249 | 0.012829 |   9.937629 |     10 | 0.889225 | 2.400000 | 2.250000 | 2.030000 | 2.465000 | -16.954392 |      450 |    542 |      87 |   9.938417 | 0.800229
8633 | 0.005249 | 0.012828 |   9.938417 |     10 | 0.800229 | 2.400000 | 2.620000 | 2.595000 | 2.425000 |   6.625969 |      524 |    676 |     144 |   9.937262 | 0.835007
8634 | 0.005248 | 0.012828 |   9.937262 |     10 | 0.835007 | 2.400000 | 2.780000 | 2.790000 | 3.050000 | -10.134010 |      556 |    696 |     135 |   9.935268 | 0.781821
8635 | 0.005248 | 0.012828 |   9.935268 |     10 | 0.781821 | 2.400000 | 2.540000 | 2.490000 | 2.460000 |   1.169329 |      508 |    665 |     147 |   9.934533 | 0.787957
