QTCP Werner window-size and Werner-parameter update.
Update rule: W_next = W + gamma * (target_tp - observed_tp).
Update rule: w_next = w + gamma * ((tp_plus - tp_minus) / (w_plus - w_minus)).
The plus/minus Werner runs use the old W_run from the same iteration.
Werner parameter is clamped to [1.0e-6, 0.999999] so request_rate stays positive.

Initial update parameters:
  target_tp = 2.4
  iterations = 10000
  initial_window_size = 20
  initial_werner_w = 0.75
  min_window_size = 1.0
  werner_bounds = [1.0e-6, 0.999999]
  rng_seed = 42
  gamma(n) = 1 / n
  delta(n) = 0.05 / (n + 50)^0.15

Default simulation parameters:
  werner_w = 0.75
  chi = 30.0
  request_rate = nothing
  distance_km = 25.0
  a_eta = 1.0
  beta_per_km = 0.046
  detector_a_p = 0.9
  detection_prob = nothing
  source_window_size = 20
  source_ack_timeout = 10.0
  sim_time = 200.0
  success_prob = 1.0
  attempt_time = 0.0
  memory_slots = nothing
  initial_request_delay = 0.0

iter |    gamma |    delta |      W_est |  W_run |        w |   target |       tp |  tp_plus | tp_minus |     w_grad |    acked |   sent | timeout |     W_next |   w_next
8415 | 0.000119 | 0.012877 |  14.383509 |     15 | 0.792646 | 2.400000 | 3.275000 | 3.500000 | 3.820000 | -12.424932 |      655 |    894 |     228 |  14.383405 | 0.791169
8416 | 0.000119 | 0.012877 |  14.383405 |     15 | 0.791169 | 2.400000 | 3.395000 | 3.540000 | 3.640000 |  -3.882860 |      679 |    915 |     224 |  14.383287 | 0.790708
8417 | 0.000119 | 0.012877 |  14.383287 |     15 | 0.790708 | 2.400000 | 3.750000 | 3.445000 | 3.495000 |  -1.941464 |      750 |    974 |     212 |  14.383127 | 0.790477
8418 | 0.000119 | 0.012877 |  14.383127 |     15 | 0.790477 | 2.400000 | 3.565000 | 3.695000 | 3.150000 |  21.162337 |      713 |    926 |     207 |  14.382988 | 0.792991
8419 | 0.000119 | 0.012876 |  14.382988 |     15 | 0.792991 | 2.400000 | 3.425000 | 3.560000 | 3.370000 |   7.377826 |      685 |    916 |     220 |  14.382867 | 0.793868
8420 | 0.000119 | 0.012876 |  14.382867 |     15 | 0.793868 | 2.400000 | 3.760000 | 3.550000 | 3.290000 |  10.096152 |      752 |    960 |     198 |  14.382705 | 0.795067
8421 | 0.000119 | 0.012876 |  14.382705 |     15 | 0.795067 | 2.400000 | 3.640000 | 3.445000 | 3.575000 |  -5.048165 |      728 |    946 |     206 |  14.382558 | 0.794467
8422 | 0.000119 | 0.012876 |  14.382558 |     15 | 0.794467 | 2.400000 | 3.275000 | 3.450000 | 3.270000 |   6.989891 |      655 |    885 |     217 |  14.382454 | 0.795297
8423 | 0.000119 | 0.012876 |  14.382454 |     15 | 0.795297 | 2.400000 | 3.350000 | 3.510000 | 3.695000 |  -7.184182 |      670 |    900 |     215 |  14.382341 | 0.794444
8424 | 0.000119 | 0.012875 |  14.382341 |     15 | 0.794444 | 2.400000 | 3.595000 | 3.610000 | 3.675000 |  -2.524217 |      719 |    942 |     210 |  14.382199 | 0.794145
8425 | 0.000119 | 0.012875 |  14.382199 |     15 | 0.794145 | 2.400000 | 3.655000 | 3.415000 | 3.550000 |  -5.242697 |      731 |    955 |     211 |  14.382050 | 0.793522
8426 | 0.000119 | 0.012875 |  14.382050 |     15 | 0.793522 | 2.400000 | 3.475000 | 3.675000 | 3.520000 |   6.019499 |      695 |    922 |     220 |  14.381923 | 0.794237
8427 | 0.000119 | 0.012875 |  14.381923 |     15 | 0.794237 | 2.400000 | 3.265000 | 3.420000 | 3.315000 |   4.077797 |      653 |    887 |     222 |  14.381820 | 0.794721
8428 | 0.000119 | 0.012874 |  14.381820 |     15 | 0.794721 | 2.400000 | 3.140000 | 3.595000 | 3.865000 | -10.485950 |      628 |    859 |     223 |  14.381732 | 0.793476
8429 | 0.000119 | 0.012874 |  14.381732 |     15 | 0.793476 | 2.400000 | 3.575000 | 3.430000 | 3.575000 |  -5.631443 |      715 |    945 |     215 |  14.381593 | 0.792808
8430 | 0.000119 | 0.012874 |  14.381593 |     15 | 0.792808 | 2.400000 | 2.855000 | 3.450000 | 3.660000 |  -8.156027 |      571 |    819 |     234 |  14.381539 | 0.791841
8431 | 0.000119 | 0.012874 |  14.381539 |     15 | 0.791841 | 2.400000 | 3.565000 | 3.250000 | 3.495000 |  -9.515534 |      713 |    938 |     214 |  14.381401 | 0.790712
8432 | 0.000119 | 0.012873 |  14.381401 |     15 | 0.790712 | 2.400000 | 3.875000 | 3.160000 | 3.520000 | -13.982256 |      775 |    977 |     196 |  14.381226 | 0.789054
8433 | 0.000119 | 0.012873 |  14.381226 |     15 | 0.789054 | 2.400000 | 3.670000 | 3.715000 | 3.185000 |  20.585352 |      734 |    962 |     215 |  14.381075 | 0.791495
8434 | 0.000119 | 0.012873 |  14.381075 |     15 | 0.791495 | 2.400000 | 3.560000 | 3.420000 | 3.490000 |  -2.718868 |      712 |    940 |     214 |  14.380938 | 0.791173
8435 | 0.000119 | 0.012873 |  14.380938 |     15 | 0.791173 | 2.400000 | 3.560000 | 3.450000 | 3.570000 |  -4.660999 |      712 |    942 |     218 |  14.380800 | 0.790620
8436 | 0.000119 | 0.012873 |  14.380800 |     15 | 0.790620 | 2.400000 | 3.730000 | 3.335000 | 3.570000 |  -9.127951 |      746 |    970 |     210 |  14.380643 | 0.789538
8437 | 0.000119 | 0.012872 |  14.380643 |     15 | 0.789538 | 2.400000 | 3.405000 | 3.530000 | 3.520000 |   0.388430 |      681 |    916 |     225 |  14.380523 | 0.789584
8438 | 0.000119 | 0.012872 |  14.380523 |     15 | 0.789584 | 2.400000 | 3.680000 | 3.450000 | 3.560000 |  -4.272809 |      736 |    952 |     211 |  14.380372 | 0.789078
8439 | 0.000118 | 0.012872 |  14.380372 |     15 | 0.789078 | 2.400000 | 3.855000 | 3.465000 | 3.760000 | -11.459100 |      771 |    989 |     207 |  14.380199 | 0.787720
8440 | 0.000118 | 0.012872 |  14.380199 |     15 | 0.787720 | 2.400000 | 3.405000 | 3.325000 | 3.535000 |  -8.157469 |      681 |    922 |     228 |  14.380080 | 0.786753
8441 | 0.000118 | 0.012871 |  14.380080 |     15 | 0.786753 | 2.400000 | 3.520000 | 3.680000 | 3.425000 |   9.905673 |      704 |    940 |     222 |  14.379948 | 0.787927
8442 | 0.000118 | 0.012871 |  14.379948 |     15 | 0.787927 | 2.400000 | 3.410000 | 3.500000 | 3.545000 |  -1.748091 |      682 |    921 |     227 |  14.379828 | 0.787720
8443 | 0.000118 | 0.012871 |  14.379828 |     15 | 0.787720 | 2.400000 | 3.500000 | 3.765000 | 3.100000 |  25.833355 |      700 |    934 |     219 |  14.379698 | 0.790779
8444 | 0.000118 | 0.012871 |  14.379698 |     15 | 0.790779 | 2.400000 | 3.735000 | 3.515000 | 3.415000 |   3.884784 |      747 |    971 |     212 |  14.379540 | 0.791240
8445 | 0.000118 | 0.012871 |  14.379540 |     15 | 0.791240 | 2.400000 | 3.645000 | 3.530000 | 3.205000 |  12.625770 |      729 |    947 |     212 |  14.379392 | 0.792735
8446 | 0.000118 | 0.012870 |  14.379392 |     15 | 0.792735 | 2.400000 | 3.520000 | 3.565000 | 3.340000 |   8.741072 |      704 |    920 |     204 |  14.379260 | 0.793770
8447 | 0.000118 | 0.012870 |  14.379260 |     15 | 0.793770 | 2.400000 | 3.325000 | 3.630000 | 3.230000 |  15.539958 |      665 |    898 |     218 |  14.379150 | 0.795609
8448 | 0.000118 | 0.012870 |  14.379150 |     15 | 0.795609 | 2.400000 | 3.525000 | 3.330000 | 3.775000 | -17.288508 |      705 |    921 |     205 |  14.379017 | 0.793563
8449 | 0.000118 | 0.012870 |  14.379017 |     15 | 0.793563 | 2.400000 | 3.350000 | 3.745000 | 3.505000 |   9.324304 |      670 |    909 |     226 |  14.378904 | 0.794666
8450 | 0.000118 | 0.012869 |  14.378904 |     15 | 0.794666 | 2.400000 | 3.265000 | 3.580000 | 3.510000 |   2.719637 |      653 |    885 |     221 |  14.378802 | 0.794988
8451 | 0.000118 | 0.012869 |  14.378802 |     15 | 0.794988 | 2.400000 | 3.610000 | 3.820000 | 3.760000 |   2.331158 |      722 |    944 |     211 |  14.378659 | 0.795264
8452 | 0.000118 | 0.012869 |  14.378659 |     15 | 0.795264 | 2.400000 | 3.455000 | 3.470000 | 3.175000 |  11.461730 |      691 |    927 |     225 |  14.378534 | 0.796620
8453 | 0.000118 | 0.012869 |  14.378534 |     15 | 0.796620 | 2.400000 | 3.770000 | 3.205000 | 3.625000 | -16.318683 |      754 |    974 |     211 |  14.378372 | 0.794690
8454 | 0.000118 | 0.012868 |  14.378372 |     15 | 0.794690 | 2.400000 | 3.965000 | 3.440000 | 3.270000 |   6.605298 |      793 |    998 |     197 |  14.378187 | 0.795471
8455 | 0.000118 | 0.012868 |  14.378187 |     15 | 0.795471 | 2.400000 | 3.640000 | 3.310000 | 3.705000 | -15.347875 |      728 |    946 |     207 |  14.378040 | 0.793656
8456 | 0.000118 | 0.012868 |  14.378040 |     15 | 0.793656 | 2.400000 | 3.780000 | 3.520000 | 3.705000 |  -7.188372 |      756 |    974 |     203 |  14.377877 | 0.792806
8457 | 0.000118 | 0.012868 |  14.377877 |     15 | 0.792806 | 2.400000 | 3.745000 | 3.385000 | 3.685000 | -11.657025 |      749 |    969 |     208 |  14.377718 | 0.791427
8458 | 0.000118 | 0.012868 |  14.377718 |     15 | 0.791427 | 2.400000 | 3.570000 | 3.435000 | 3.540000 |  -4.080031 |      714 |    937 |     208 |  14.377580 | 0.790945
8459 | 0.000118 | 0.012867 |  14.377580 |     15 | 0.790945 | 2.400000 | 3.265000 | 3.605000 | 3.675000 |  -2.720068 |      653 |    891 |     233 |  14.377477 | 0.790623
8460 | 0.000118 | 0.012867 |  14.377477 |     15 | 0.790623 | 2.400000 | 3.465000 | 3.520000 | 3.740000 |  -8.548937 |      693 |    927 |     221 |  14.377351 | 0.789613
8461 | 0.000118 | 0.012867 |  14.377351 |     15 | 0.789613 | 2.400000 | 3.695000 | 3.665000 | 3.850000 |  -7.189006 |      739 |    956 |     208 |  14.377198 | 0.788763
8462 | 0.000118 | 0.012867 |  14.377198 |     15 | 0.788763 | 2.400000 | 3.780000 | 3.590000 | 3.330000 |  10.103645 |      756 |    973 |     209 |  14.377035 | 0.789957
8463 | 0.000118 | 0.012866 |  14.377035 |     15 | 0.789957 | 2.400000 | 3.745000 | 3.565000 | 3.445000 |   4.663303 |      749 |    970 |     207 |  14.376876 | 0.790508
8464 | 0.000118 | 0.012866 |  14.376876 |     15 | 0.790508 | 2.400000 | 3.735000 | 3.665000 | 3.195000 |  18.264925 |      747 |    968 |     208 |  14.376719 | 0.792666
8465 | 0.000118 | 0.012866 |  14.376719 |     15 | 0.792666 | 2.400000 | 3.735000 | 3.630000 | 3.565000 |   2.526045 |      747 |    961 |     205 |  14.376561 | 0.792965
8466 | 0.000118 | 0.012866 |  14.376561 |     15 | 0.792965 | 2.400000 | 3.660000 | 3.525000 | 3.555000 |  -1.165887 |      732 |    947 |     202 |  14.376412 | 0.792827
8467 | 0.000118 | 0.012866 |  14.376412 |     15 | 0.792827 | 2.400000 | 3.335000 | 3.610000 | 3.940000 | -12.824987 |      667 |    904 |     227 |  14.376302 | 0.791312
8468 | 0.000118 | 0.012865 |  14.376302 |     15 | 0.791312 | 2.400000 | 3.595000 | 3.630000 | 3.610000 |   0.777286 |      719 |    943 |     217 |  14.376161 | 0.791404
8469 | 0.000118 | 0.012865 |  14.376161 |     15 | 0.791404 | 2.400000 | 3.015000 | 3.210000 | 3.550000 | -13.214088 |      603 |    846 |     228 |  14.376088 | 0.789844
8470 | 0.000118 | 0.012865 |  14.376088 |     15 | 0.789844 | 2.400000 | 3.670000 | 3.505000 | 3.805000 | -11.659695 |      734 |    956 |     207 |  14.375938 | 0.788467
8471 | 0.000118 | 0.012865 |  14.375938 |     15 | 0.788467 | 2.400000 | 3.615000 | 3.480000 | 3.565000 |  -3.303638 |      723 |    950 |     216 |  14.375795 | 0.788077
8472 | 0.000118 | 0.012864 |  14.375795 |     15 | 0.788077 | 2.400000 | 3.505000 | 3.610000 | 3.460000 |   5.830053 |      701 |    930 |     219 |  14.375664 | 0.788765
8473 | 0.000118 | 0.012864 |  14.375664 |     15 | 0.788765 | 2.400000 | 3.635000 | 3.685000 | 3.705000 |  -0.777354 |      727 |    951 |     210 |  14.375518 | 0.788673
8474 | 0.000118 | 0.012864 |  14.375518 |     15 | 0.788673 | 2.400000 | 3.710000 | 3.515000 | 3.540000 |  -0.971710 |      742 |    968 |     213 |  14.375364 | 0.788559
8475 | 0.000118 | 0.012864 |  14.375364 |     15 | 0.788559 | 2.400000 | 3.525000 | 3.655000 | 3.600000 |   2.137799 |      705 |    935 |     216 |  14.375231 | 0.788811
8476 | 0.000118 | 0.012863 |  14.375231 |     15 | 0.788811 | 2.400000 | 3.345000 | 3.260000 | 3.690000 | -16.713994 |      669 |    897 |     217 |  14.375120 | 0.786839
8477 | 0.000118 | 0.012863 |  14.375120 |     15 | 0.786839 | 2.400000 | 3.680000 | 3.540000 | 3.330000 |   8.162792 |      736 |    960 |     217 |  14.374969 | 0.787802
8478 | 0.000118 | 0.012863 |  14.374969 |     15 | 0.787802 | 2.400000 | 3.515000 | 3.605000 | 3.415000 |   7.385513 |      703 |    934 |     216 |  14.374837 | 0.788673
8479 | 0.000118 | 0.012863 |  14.374837 |     15 | 0.788673 | 2.400000 | 3.315000 | 3.405000 | 3.635000 |  -8.940515 |      663 |    894 |     225 |  14.374729 | 0.787619
8480 | 0.000118 | 0.012863 |  14.374729 |     15 | 0.787619 | 2.400000 | 3.470000 | 3.510000 | 4.005000 | -19.241882 |      694 |    925 |     221 |  14.374603 | 0.785350
8481 | 0.000118 | 0.012862 |  14.374603 |     15 | 0.785350 | 2.400000 | 3.300000 | 3.605000 | 3.430000 |   6.802805 |      660 |    899 |     228 |  14.374497 | 0.786152
8482 | 0.000118 | 0.012862 |  14.374497 |     15 | 0.786152 | 2.400000 | 3.820000 | 3.505000 | 4.040000 | -20.797513 |      764 |    983 |     210 |  14.374329 | 0.783700
8483 | 0.000118 | 0.012862 |  14.374329 |     15 | 0.783700 | 2.400000 | 3.730000 | 3.480000 | 3.165000 |  12.245480 |      746 |    976 |     218 |  14.374173 | 0.785143
8484 | 0.000118 | 0.012862 |  14.374173 |     15 | 0.785143 | 2.400000 | 3.950000 | 3.465000 | 3.155000 |  12.051319 |      790 |   1007 |     205 |  14.373990 | 0.786564
8485 | 0.000118 | 0.012861 |  14.373990 |     15 | 0.786564 | 2.400000 | 3.305000 | 3.930000 | 3.690000 |   9.330218 |      661 |    898 |     225 |  14.373883 | 0.787663
8486 | 0.000118 | 0.012861 |  14.373883 |     15 | 0.787663 | 2.400000 | 3.750000 | 3.720000 | 3.510000 |   8.164084 |      750 |    972 |     210 |  14.373724 | 0.788625
8487 | 0.000118 | 0.012861 |  14.373724 |     15 | 0.788625 | 2.400000 | 3.675000 | 3.555000 | 3.535000 |   0.777545 |      735 |    953 |     203 |  14.373574 | 0.788717
8488 | 0.000118 | 0.012861 |  14.373574 |     15 | 0.788717 | 2.400000 | 3.810000 | 3.675000 | 3.540000 |   5.248524 |      762 |    974 |     202 |  14.373408 | 0.789335
8489 | 0.000118 | 0.012861 |  14.373408 |     15 | 0.789335 | 2.400000 | 3.315000 | 3.845000 | 3.215000 |  24.493542 |      663 |    906 |     229 |  14.373300 | 0.792221
8490 | 0.000118 | 0.012860 |  14.373300 |     15 | 0.792221 | 2.400000 | 3.575000 | 3.575000 | 3.560000 |   0.583190 |      715 |    941 |     212 |  14.373162 | 0.792289
8491 | 0.000118 | 0.012860 |  14.373162 |     15 | 0.792289 | 2.400000 | 3.735000 | 3.550000 | 3.490000 |   2.332800 |      747 |    971 |     209 |  14.373004 | 0.792564
8492 | 0.000118 | 0.012860 |  14.373004 |     15 | 0.792564 | 2.400000 | 3.445000 | 3.300000 | 3.720000 | -16.329889 |      689 |    921 |     217 |  14.372881 | 0.790641
8493 | 0.000118 | 0.012860 |  14.372881 |     15 | 0.790641 | 2.400000 | 3.705000 | 3.430000 | 3.490000 |  -2.332882 |      741 |    960 |     205 |  14.372728 | 0.790367
8494 | 0.000118 | 0.012859 |  14.372728 |     15 | 0.790367 | 2.400000 | 3.645000 | 3.815000 | 3.535000 |  10.886975 |      729 |    954 |     215 |  14.372581 | 0.791648
8495 | 0.000118 | 0.012859 |  14.372581 |     15 | 0.791648 | 2.400000 | 3.510000 | 3.405000 | 3.355000 |   1.944137 |      702 |    925 |     219 |  14.372451 | 0.791877
8496 | 0.000118 | 0.012859 |  14.372451 |     15 | 0.791877 | 2.400000 | 3.805000 | 3.630000 | 3.640000 |  -0.388834 |      761 |    969 |     200 |  14.372285 | 0.791831
8497 | 0.000118 | 0.012859 |  14.372285 |     15 | 0.791831 | 2.400000 | 3.755000 | 3.485000 | 3.600000 |  -4.471672 |      751 |    976 |     214 |  14.372126 | 0.791305
8498 | 0.000118 | 0.012859 |  14.372126 |     15 | 0.791305 | 2.400000 | 3.865000 | 3.320000 | 3.270000 |   1.944239 |      773 |    979 |     194 |  14.371953 | 0.791534
8499 | 0.000118 | 0.012858 |  14.371953 |     15 | 0.791534 | 2.400000 | 3.725000 | 3.700000 | 3.695000 |   0.194427 |      745 |    968 |     213 |  14.371797 | 0.791557
8500 | 0.000118 | 0.012858 |  14.371797 |     15 | 0.791557 | 2.400000 | 3.715000 | 3.675000 | 3.400000 |  10.693691 |      743 |    967 |     213 |  14.371643 | 0.792815
8501 | 0.000118 | 0.012858 |  14.371643 |     15 | 0.792815 | 2.400000 | 3.590000 | 3.305000 | 3.895000 | -22.943229 |      718 |    949 |     216 |  14.371503 | 0.790116
8502 | 0.000118 | 0.012858 |  14.371503 |     15 | 0.790116 | 2.400000 | 3.760000 | 3.580000 | 3.690000 |  -4.277626 |      752 |    966 |     209 |  14.371343 | 0.789613
8503 | 0.000118 | 0.012857 |  14.371343 |     15 | 0.789613 | 2.400000 | 3.795000 | 3.685000 | 3.515000 |   6.610993 |      759 |    965 |     195 |  14.371179 | 0.790390
8504 | 0.000118 | 0.012857 |  14.371179 |     15 | 0.790390 | 2.400000 | 3.155000 | 3.645000 | 3.410000 |   9.138886 |      631 |    869 |     226 |  14.371090 | 0.791465
8505 | 0.000118 | 0.012857 |  14.371090 |     15 | 0.791465 | 2.400000 | 3.470000 | 3.615000 | 3.140000 |  18.472540 |      694 |    919 |     210 |  14.370964 | 0.793637
8506 | 0.000118 | 0.012857 |  14.370964 |     15 | 0.793637 | 2.400000 | 3.180000 | 3.665000 | 3.655000 |   0.388902 |      636 |    878 |     229 |  14.370872 | 0.793683
8507 | 0.000118 | 0.012856 |  14.370872 |     15 | 0.793683 | 2.400000 | 3.455000 | 3.565000 | 3.510000 |   2.139001 |      691 |    929 |     229 |  14.370748 | 0.793934
8508 | 0.000118 | 0.012856 |  14.370748 |     15 | 0.793934 | 2.400000 | 3.425000 | 3.240000 | 3.380000 |  -5.444824 |      685 |    915 |     222 |  14.370628 | 0.793294
8509 | 0.000118 | 0.012856 |  14.370628 |     15 | 0.793294 | 2.400000 | 3.585000 | 3.690000 | 3.525000 |   6.417227 |      717 |    930 |     207 |  14.370489 | 0.794048
8510 | 0.000118 | 0.012856 |  14.370489 |     15 | 0.794048 | 2.400000 | 3.395000 | 3.755000 | 3.185000 |  22.168991 |      679 |    915 |     224 |  14.370372 | 0.796653
8511 | 0.000117 | 0.012856 |  14.370372 |     15 | 0.796653 | 2.400000 | 3.755000 | 3.420000 | 3.650000 |  -8.945539 |      751 |    971 |     206 |  14.370212 | 0.795602
8512 | 0.000117 | 0.012855 |  14.370212 |     15 | 0.795602 | 2.400000 | 3.510000 | 3.465000 | 3.035000 |  16.724561 |      702 |    931 |     221 |  14.370082 | 0.797567
8513 | 0.000117 | 0.012855 |  14.370082 |     15 | 0.797567 | 2.400000 | 3.655000 | 3.480000 | 3.725000 |  -9.529278 |      731 |    954 |     211 |  14.369935 | 0.796448
8514 | 0.000117 | 0.012855 |  14.369935 |     15 | 0.796448 | 2.400000 | 3.470000 | 3.375000 | 3.280000 |   3.695091 |      694 |    915 |     212 |  14.369809 | 0.796882
8515 | 0.000117 | 0.012855 |  14.369809 |     15 | 0.796882 | 2.400000 | 3.340000 | 3.420000 | 3.865000 | -17.308886 |      668 |    892 |     216 |  14.369699 | 0.794849
8516 | 0.000117 | 0.012854 |  14.369699 |     15 | 0.794849 | 2.400000 | 3.555000 | 3.580000 | 3.710000 |  -5.056617 |      711 |    930 |     208 |  14.369563 | 0.794255
8517 | 0.000117 | 0.012854 |  14.369563 |     15 | 0.794255 | 2.400000 | 3.550000 | 3.495000 | 3.735000 |  -9.335456 |      710 |    932 |     207 |  14.369428 | 0.793159
8518 | 0.000117 | 0.012854 |  14.369428 |     15 | 0.793159 | 2.400000 | 3.510000 | 3.355000 | 3.585000 |  -8.946636 |      702 |    928 |     214 |  14.369298 | 0.792109
8519 | 0.000117 | 0.012854 |  14.369298 |     15 | 0.792109 | 2.400000 | 3.535000 | 3.415000 | 3.385000 |   1.166973 |      707 |    932 |     211 |  14.369164 | 0.792246
8520 | 0.000117 | 0.012854 |  14.369164 |     15 | 0.792246 | 2.400000 | 3.415000 | 3.595000 | 3.545000 |   1.944989 |      683 |    909 |     213 |  14.369045 | 0.792474
8521 | 0.000117 | 0.012853 |  14.369045 |     15 | 0.792474 | 2.400000 | 3.460000 | 3.425000 | 3.375000 |   1.945023 |      692 |    923 |     220 |  14.368921 | 0.792702
8522 | 0.000117 | 0.012853 |  14.368921 |     15 | 0.792702 | 2.400000 | 3.635000 | 3.805000 | 3.380000 |  16.532984 |      727 |    943 |     208 |  14.368776 | 0.794642
8523 | 0.000117 | 0.012853 |  14.368776 |     15 | 0.794642 | 2.400000 | 3.795000 | 3.700000 | 3.725000 |  -0.972546 |      759 |    982 |     209 |  14.368612 | 0.794528
8524 | 0.000117 | 0.012853 |  14.368612 |     15 | 0.794528 | 2.400000 | 3.475000 | 3.525000 | 3.600000 |  -2.917688 |      695 |    920 |     212 |  14.368486 | 0.794186
8525 | 0.000117 | 0.012852 |  14.368486 |     15 | 0.794186 | 2.400000 | 3.315000 | 3.690000 | 3.515000 |   6.808057 |      663 |    899 |     224 |  14.368379 | 0.794985
8526 | 0.000117 | 0.012852 |  14.368379 |     15 | 0.794985 | 2.400000 | 3.720000 | 3.270000 | 3.055000 |   8.364330 |      744 |    963 |     209 |  14.368224 | 0.795966
8527 | 0.000117 | 0.012852 |  14.368224 |     15 | 0.795966 | 2.400000 | 3.655000 | 3.330000 | 3.465000 |  -5.252113 |      731 |    943 |     200 |  14.368077 | 0.795350
8528 | 0.000117 | 0.012852 |  14.368077 |     15 | 0.795350 | 2.400000 | 3.540000 | 3.420000 | 3.305000 |   4.474101 |      708 |    934 |     211 |  14.367943 | 0.795874
8529 | 0.000117 | 0.012852 |  14.367943 |     15 | 0.795874 | 2.400000 | 3.675000 | 3.295000 | 3.730000 | -16.924068 |      735 |    953 |     204 |  14.367794 | 0.793890
8530 | 0.000117 | 0.012851 |  14.367794 |     15 | 0.793890 | 2.400000 | 3.395000 | 3.310000 | 3.510000 |  -7.781317 |      679 |    900 |     208 |  14.367677 | 0.792978
8531 | 0.000117 | 0.012851 |  14.367677 |     15 | 0.792978 | 2.400000 | 3.540000 | 3.480000 | 3.370000 |   4.279799 |      708 |    935 |     216 |  14.367543 | 0.793479
8532 | 0.000117 | 0.012851 |  14.367543 |     15 | 0.793479 | 2.400000 | 3.625000 | 3.500000 | 3.510000 |  -0.389079 |      725 |    945 |     206 |  14.367400 | 0.793434
8533 | 0.000117 | 0.012851 |  14.367400 |     15 | 0.793434 | 2.400000 | 3.750000 | 3.540000 | 3.480000 |   2.334517 |      750 |    967 |     205 |  14.367242 | 0.793707
8534 | 0.000117 | 0.012850 |  14.367242 |     15 | 0.793707 | 2.400000 | 3.525000 | 3.725000 | 3.860000 |  -5.252756 |      705 |    931 |     213 |  14.367110 | 0.793092
8535 | 0.000117 | 0.012850 |  14.367110 |     15 | 0.793092 | 2.400000 | 3.545000 | 3.535000 | 3.470000 |   2.529149 |      709 |    930 |     209 |  14.366976 | 0.793388
8536 | 0.000117 | 0.012850 |  14.366976 |     15 | 0.793388 | 2.400000 | 3.865000 | 3.675000 | 3.595000 |   3.112853 |      773 |    983 |     198 |  14.366804 | 0.793753
8537 | 0.000117 | 0.012850 |  14.366804 |     15 | 0.793753 | 2.400000 | 3.520000 | 3.535000 | 3.590000 |  -2.140124 |      704 |    933 |     216 |  14.366673 | 0.793502
8538 | 0.000117 | 0.012849 |  14.366673 |     15 | 0.793502 | 2.400000 | 3.680000 | 3.455000 | 3.425000 |   1.167361 |      736 |    961 |     210 |  14.366523 | 0.793639
8539 | 0.000117 | 0.012849 |  14.366523 |     15 | 0.793639 | 2.400000 | 3.710000 | 3.440000 | 3.575000 |  -5.253215 |      742 |    959 |     205 |  14.366369 | 0.793024
8540 | 0.000117 | 0.012849 |  14.366369 |     15 | 0.793024 | 2.400000 | 3.525000 | 3.430000 | 3.130000 |  11.674015 |      705 |    932 |     216 |  14.366238 | 0.794391
8541 | 0.000117 | 0.012849 |  14.366238 |     15 | 0.794391 | 2.400000 | 3.690000 | 3.530000 | 3.300000 |   8.950234 |      738 |    946 |     199 |  14.366087 | 0.795439
8542 | 0.000117 | 0.012849 |  14.366087 |     15 | 0.795439 | 2.400000 | 3.860000 | 3.425000 | 3.500000 |  -2.918606 |      772 |    979 |     198 |  14.365916 | 0.795097
8543 | 0.000117 | 0.012848 |  14.365916 |     15 | 0.795097 | 2.400000 | 3.475000 | 3.435000 | 3.360000 |   2.918656 |      695 |    923 |     214 |  14.365790 | 0.795439
8544 | 0.000117 | 0.012848 |  14.365790 |     15 | 0.795439 | 2.400000 | 3.635000 | 3.485000 | 3.430000 |   2.140385 |      727 |    948 |     206 |  14.365645 | 0.795689
8545 | 0.000117 | 0.012848 |  14.365645 |     15 | 0.795689 | 2.400000 | 3.790000 | 3.340000 | 3.165000 |   6.810436 |      758 |    971 |     202 |  14.365483 | 0.796486
8546 | 0.000117 | 0.012848 |  14.365483 |     15 | 0.796486 | 2.400000 | 3.780000 | 3.480000 | 3.220000 |  10.118539 |      756 |    963 |     194 |  14.365321 | 0.797670
8547 | 0.000117 | 0.012847 |  14.365321 |     15 | 0.797670 | 2.400000 | 3.780000 | 3.175000 | 3.255000 |  -3.113451 |      756 |    977 |     207 |  14.365160 | 0.797306
8548 | 0.000117 | 0.012847 |  14.365160 |     15 | 0.797306 | 2.400000 | 3.595000 | 3.555000 | 3.375000 |   7.005387 |      719 |    934 |     202 |  14.365020 | 0.798125
8549 | 0.000117 | 0.012847 |  14.365020 |     15 | 0.798125 | 2.400000 | 3.735000 | 3.100000 | 3.670000 | -22.184112 |      747 |    970 |     210 |  14.364864 | 0.795530
8550 | 0.000117 | 0.012847 |  14.364864 |     15 | 0.795530 | 2.400000 | 3.535000 | 3.350000 | 3.630000 | -10.897649 |      707 |    933 |     212 |  14.364731 | 0.794256
8551 | 0.000117 | 0.012847 |  14.364731 |     15 | 0.794256 | 2.400000 | 3.760000 | 3.355000 | 3.705000 | -13.622298 |      752 |    964 |     204 |  14.364572 | 0.792663
8552 | 0.000117 | 0.012846 |  14.364572 |     15 | 0.792663 | 2.400000 | 3.365000 | 3.755000 | 3.725000 |   1.167646 |      673 |    897 |     212 |  14.364459 | 0.792799
8553 | 0.000117 | 0.012846 |  14.364459 |     15 | 0.792799 | 2.400000 | 3.275000 | 3.315000 | 3.390000 |  -2.919166 |      655 |    894 |     224 |  14.364357 | 0.792458
